date_order,User_ID,product,kol,price
2024-02-29,1239745867,bread,36,84124
2024-01-23,1564754015,boots,43,59537
2024-01-08,1170682289,buter,50,59183
2024-01-03,1534175199,bal,9,48664
2024-05-13,602303227,beer,39,66942
2024-02-13,538565869,bread,42,66075
2024-01-11,1184644202,buter,20,98954
2024-01-08,1723370462,boots,18,66687
2024-01-25,291042471,beer,34,69391
2024-02-05,180543419,bal,10,24262
2024-06-05,1380198432,bal,29,48611
2024-01-19,1398822549,bal,25,95228
2024-02-03,1363232561,bread,37,24575
2024-06-27,737306668,buter,26,3233
2024-05-11,289346061,bread,33,21098
2024-04-25,41182766,boots,32,73716
2024-04-14,137969372,buter,7,70501
2024-01-02,1384871660,buter,2,33098
2024-01-22,840241095,bal,31,1088
2024-07-18,1559112007,buter,50,46740
2024-03-11,670345948,boots,37,47670
2024-05-08,1832131481,bread,22,76316
2024-01-14,276184570,bread,38,20585
2024-03-07,928225671,bread,18,94489
2024-02-08,905770551,boots,8,52808
2024-06-07,1385848971,buter,15,75191
2024-05-04,502462907,beer,44,93638
2024-03-10,461489748,boots,46,23900
2024-07-27,1485389835,bread,2,12140
2024-07-21,690211453,bal,20,18964
2024-01-27,1393795382,boots,29,43596
2024-03-02,1539004431,bal,13,83254
2024-02-14,1625596085,boots,42,16185
2024-07-01,1094479837,bread,36,49932
2024-07-17,309327053,bal,2,10954
2024-04-05,1648225282,boots,44,99518
2024-04-11,560823205,bal,5,24623
2024-05-13,1421610736,bal,19,79404
2024-07-18,614140006,boots,49,18444
2024-04-22,746486182,buter,38,49023
2024-06-21,1457722890,boots,15,53651
2024-05-14,1043635559,boots,26,36571
2024-03-19,1886924176,bal,23,66428
2024-07-23,223219472,bread,30,60314
2024-02-11,1529742534,buter,37,78451
2024-04-03,1173607239,bal,25,3617
2024-02-05,734448377,buter,17,70304
2024-06-08,1393883575,bal,12,86167
2024-03-04,1775614693,buter,35,58006
2024-07-15,298841618,beer,6,17224
2024-01-09,714008821,beer,32,8991
2024-01-22,1139067420,boots,18,78291
2024-01-13,639924520,bread,10,9540
2024-07-16,81284401,bread,31,64420
2024-01-25,967267455,bread,45,75087
2024-06-28,51761528,bread,14,98210
2024-05-28,898011476,bal,6,78896
2024-04-12,731324128,bal,13,15831
2024-02-10,469285869,bread,8,47493
2024-07-26,66829360,bal,47,82700
2024-04-17,423383921,bread,43,85531
2024-05-09,564557406,bread,17,95576
2024-04-20,138259969,buter,11,20800
2024-03-20,1954250979,bal,9,17003
2024-06-13,1152054397,bal,42,13650
2024-03-18,967001836,buter,20,82219
2024-02-02,1876454443,bal,9,4381
2024-07-12,86582510,beer,22,15287
2024-02-15,979851133,boots,40,11074
2024-05-06,1294894158,bal,5,51611
2024-07-22,767774836,buter,50,74764
2024-05-19,1054140423,buter,9,80671
2024-02-19,620422709,boots,18,86874
2024-05-21,1362807803,beer,9,15677
2024-03-22,1436004540,buter,26,37558
2024-03-19,605722946,boots,19,84825
2024-04-26,879998434,boots,46,79299
2024-06-18,1835661231,boots,4,33687
2024-01-17,589381187,buter,6,49216
2024-06-04,1662543613,bread,39,58895
2024-03-19,411622637,beer,15,24764
2024-05-26,1058900576,beer,47,70537
2024-04-24,1056169164,buter,26,46103
2024-05-30,1379311133,bal,19,45818
2024-01-30,260987918,beer,7,96580
2024-07-03,1454140367,buter,30,88018
2024-07-01,1268581899,bal,11,69065
2024-03-06,765574999,beer,8,66345
2024-04-13,791877535,bread,1,98202
2024-05-06,456348434,beer,47,97276
2024-07-06,1148803240,buter,47,80217
2024-04-20,1173699249,buter,24,63593
2024-04-02,205672248,bread,39,36236
2024-03-28,1914759220,buter,17,21206
2024-01-09,398717397,beer,6,83337
2024-04-23,1697323137,boots,31,6544
2024-01-10,1811181696,bal,47,57364
2024-03-12,915938516,bal,33,30904
2024-03-19,791601505,bal,33,79423
2024-07-03,1014544813,bread,14,28620
2024-03-07,890431086,bal,41,12388
2024-01-13,1294700403,bread,50,73138
2024-07-04,415466390,bread,31,88233
2024-06-26,1291944380,bal,8,77024
2024-07-20,54141938,bread,6,60472
2024-05-13,411088971,boots,31,10723
2024-02-05,1755602908,beer,21,96312
2024-05-15,436905478,buter,1,45176
2024-04-04,1660489964,buter,23,47931
2024-04-24,1113370180,boots,23,77100
2024-04-17,1528365152,beer,33,46458
2024-01-25,1716641741,bal,3,16286
2024-07-12,927977847,boots,11,40519
2024-07-03,1791702203,beer,23,78042
2024-06-15,1516418236,beer,10,46453
2024-01-23,1275942722,beer,7,37331
2024-03-31,361428130,boots,5,15013
2024-02-07,671388010,buter,32,30362
2024-07-12,1900822637,boots,8,85962
2024-05-19,605926547,boots,43,9687
2024-05-28,1962919295,bal,45,94442
2024-07-09,393918786,bread,3,40229
2024-07-05,917661304,bread,38,85883
2024-04-15,1815666484,bal,31,65889
2024-05-15,1981245,bread,14,36619
2024-01-17,1890243198,buter,13,9788
2024-01-11,558614818,beer,1,98226
2024-04-30,1873311206,buter,44,67490
2024-02-05,1181879744,bal,26,97484
2024-05-05,1417937636,bread,42,42233
2024-04-18,7658714,bal,46,63161
2024-07-10,1688295439,bal,24,43769
2024-05-12,397224420,beer,34,14722
2024-06-03,1888603017,boots,2,47867
2024-06-07,535874494,bread,5,38462
2024-06-15,1557645575,beer,50,37906
2024-06-28,438619018,beer,2,4506
2024-03-02,1902867357,bal,36,43586
2024-05-30,1450669171,bal,45,14027
2024-06-26,467225729,bal,29,68395
2024-01-11,929789052,bread,14,89264
2024-01-24,13873816,boots,3,23555
2024-03-23,1109532272,bread,31,75177
2024-04-25,905731088,buter,22,6163
2024-05-13,1112706175,buter,38,19550
2024-07-19,733582513,bread,19,68865
2024-02-09,1098664103,boots,33,49961
2024-01-10,1662433352,beer,17,73372
2024-06-14,1278613400,bal,34,75913
2024-05-30,762067879,buter,48,33100
2024-07-05,952691214,bal,11,45706
2024-03-05,1440582878,bal,30,57790
2024-03-21,1171381271,beer,12,21075
2024-03-15,1496326846,boots,16,33196
2024-04-11,665958236,buter,13,36189
2024-01-07,1419740374,bal,2,51185
2024-03-24,1779672229,buter,9,74377
2024-04-19,810547264,boots,19,69239
2024-01-04,162875251,boots,7,7233
2024-05-04,1378856797,boots,4,36693
2024-06-15,1926418991,boots,32,24690
2024-06-30,400197415,boots,21,95602
2024-05-15,972010935,buter,33,87646
2024-04-30,939944605,bread,16,30978
2024-07-18,1635896825,buter,46,64299
2024-06-28,30558931,bal,12,68800
2024-01-13,1352454556,bal,12,28688
2024-05-29,81921727,buter,29,6736
2024-02-24,1924524441,boots,29,15404
2024-02-06,1911110052,buter,17,47251
2024-07-06,415727406,beer,37,61647
2024-06-10,1696640620,bal,1,79445
2024-04-30,524515919,beer,2,89816
2024-02-19,1227230040,bread,18,39725
2024-06-06,670265294,bal,1,97057
2024-06-21,1251253016,bal,19,66917
2024-07-04,124170514,boots,30,10262
2024-04-23,937384337,buter,21,84095
2024-07-13,226278702,bal,17,49071
2024-05-02,15866578,beer,13,25924
2024-07-13,209115152,beer,22,98595
2024-01-24,1703518081,bal,17,19597
2024-06-07,1783533565,boots,41,19241
2024-05-27,1907804475,bal,12,60608
2024-06-26,335486841,buter,48,61860
2024-03-27,789217803,buter,13,86623
2024-05-15,125882732,boots,5,58927
2024-03-28,869413336,buter,7,36106
2024-03-10,645816698,beer,31,10809
2024-01-05,1449735199,bal,11,95412
2024-04-21,1338715423,beer,6,24054
2024-01-01,1540255534,bread,16,39551
2024-05-06,1137853927,boots,18,38089
2024-02-07,1891438763,buter,43,23590
2024-07-26,1321890851,bread,50,34692
2024-06-02,973699468,boots,45,55969
2024-05-19,801556358,bread,36,77041
2024-05-08,1690715542,beer,36,63005
2024-01-28,562079697,beer,37,16999
2024-05-02,1837894659,bal,35,29811
2024-02-04,1363526648,boots,24,89143
2024-05-19,1480178603,boots,23,23220
2024-03-24,31007745,beer,40,97417
2024-01-14,1920183395,beer,14,23371
2024-02-03,667706926,bread,33,77988
2024-05-07,901296955,boots,3,73429
2024-04-08,1048960946,boots,33,66757
2024-02-07,519582009,beer,39,10701
2024-01-27,199802871,bread,35,88834
2024-03-26,296069525,bal,18,16908
2024-04-23,1000317760,beer,48,25746
2024-03-26,242521501,boots,21,92091
2024-03-18,1311910376,bread,37,73740
2024-06-05,1152564302,boots,4,8943
2024-07-21,1130562171,bread,49,61600
2024-01-05,9139598,beer,2,73456
2024-07-06,816970647,boots,17,70509
2024-02-19,854250440,bread,4,26180
2024-02-15,254001880,boots,6,43803
2024-02-23,1939259900,bal,38,31187
2024-03-26,1949652504,boots,5,96613
2024-04-01,127458694,buter,8,84771
2024-01-20,1581380499,buter,50,24141
2024-04-28,1935462163,bal,8,73423
2024-05-03,627931780,buter,43,72405
2024-07-21,1386231134,beer,16,7562
2024-04-27,670818909,bal,15,74039
2024-03-22,1638810437,bal,31,62064
2024-07-06,1353680787,beer,48,67959
2024-05-01,845927572,bread,40,75335
2024-01-02,1414110846,buter,28,53662
2024-02-17,622775319,beer,24,35694
2024-06-09,1996271740,bal,14,95334
2024-05-25,1067651471,buter,40,97912
2024-01-23,1199570087,boots,6,12259
2024-05-05,1064742195,beer,13,93535
2024-03-04,215621036,beer,50,99106
2024-02-05,208986412,buter,3,70615
2024-07-25,832407163,bread,10,44614
2024-05-28,1028296576,bal,37,11861
2024-04-07,1644182897,bread,5,5684
2024-01-16,1733111832,bread,18,90192
2024-01-07,932541631,beer,34,30111
2024-06-19,388505907,boots,30,17461
2024-05-16,1226228283,boots,1,4418
2024-06-09,258036195,bread,2,63615
2024-01-08,1146400313,bread,43,93410
2024-01-19,583759712,boots,36,61915
2024-05-23,993296146,bread,12,33230
2024-06-26,363919870,buter,13,69728
2024-06-20,715628105,bread,49,98538
2024-04-20,1765185425,buter,44,36144
2024-04-12,1582538455,boots,18,94959
2024-03-22,26624517,bal,48,45257
2024-06-21,999320666,boots,24,15181
2024-03-01,843252368,bal,26,42260
2024-07-21,357051177,bal,17,81390
2024-01-24,1505777664,bread,2,48072
2024-03-23,1603434469,boots,6,25906
2024-03-15,1820211391,bread,13,85384
2024-01-07,286190842,boots,49,88477
2024-02-19,475531495,beer,26,34919
2024-03-03,1047353012,buter,38,88229
2024-04-18,160649454,boots,3,73833
2024-04-24,284930851,bal,6,33550
2024-03-11,1973911124,beer,8,98425
2024-03-30,697901539,boots,29,2001
2024-01-24,1786665933,buter,21,82492
2024-05-23,1776483939,beer,30,77454
2024-03-17,1611073005,boots,30,14162
2024-04-05,1635242304,bal,6,3345
2024-03-21,483511772,boots,4,78450
2024-06-17,1605215181,bread,46,13688
2024-03-13,1943535494,bal,44,55036
2024-04-07,156633904,buter,8,15323
2024-04-10,484069501,boots,14,29196
2024-07-23,207395021,beer,11,93696
2024-07-06,1439824425,bal,44,33471
2024-03-23,179123754,beer,41,70484
2024-03-20,1233526292,beer,42,87716
2024-04-12,774798372,buter,48,96459
2024-06-23,1698040983,bread,49,11849
2024-01-18,1912529601,beer,34,21975
2024-02-19,1635933351,beer,9,3625
2024-04-01,783110390,bal,42,86949
2024-02-02,682913270,bread,22,8736
2024-05-16,994750136,boots,22,40710
2024-01-08,1100564255,buter,5,6850
2024-06-20,1945341665,bal,20,87586
2024-04-03,691601946,bread,30,69555
2024-03-18,1529393313,bal,34,26782
2024-06-09,664712257,beer,50,53996
2024-03-20,1026059320,buter,10,10356
2024-03-23,444085532,buter,48,49178
2024-07-01,1098061868,bal,4,85238
2024-03-25,827485116,bread,18,85201
2024-03-07,1516696784,buter,9,84176
2024-02-14,53840875,beer,34,39264
2024-05-17,1471309088,bal,48,14404
2024-03-26,1127417485,boots,6,57982
2024-06-25,184757957,bal,16,55704
2024-02-18,103644829,beer,20,7425
2024-02-04,159703229,bread,46,60104
2024-03-19,374190643,buter,16,88402
2024-02-15,1866928616,buter,28,55763
2024-05-21,780019552,bread,6,50132
2024-06-27,1977021483,bal,15,34315
2024-03-20,519889207,bal,32,44862
2024-01-14,1490335177,beer,14,47404
2024-06-26,1010667314,bread,36,96877
2024-02-20,1125053056,buter,36,58519
2024-07-15,282204344,bal,7,50629
2024-06-14,731440848,bal,27,8721
2024-06-09,548570998,beer,22,83108
2024-04-05,1945645564,bal,42,14160
2024-05-14,1026022687,boots,7,56513
2024-01-10,1398026698,buter,47,11572
2024-03-09,1194451879,bread,12,93856
2024-03-14,851047472,boots,28,51133
2024-06-02,458435906,buter,50,75420
2024-04-06,651694095,beer,26,2231
2024-05-24,314994070,beer,4,31551
2024-02-09,1021927614,bal,33,89616
2024-04-27,387731014,buter,49,89303
2024-05-04,1207872583,bal,30,20228
2024-06-12,1287230648,bread,12,94564
2024-04-18,133675460,buter,12,93828
2024-04-01,1019340679,beer,25,5682
2024-01-09,1932073811,bread,44,61833
2024-02-06,1337519147,bal,8,38886
2024-04-12,1997679283,buter,9,59829
2024-05-03,421390831,boots,22,15625
2024-07-11,1554781866,buter,41,91269
2024-01-04,424723100,buter,48,93977
2024-04-28,1452681824,boots,45,66810
2024-01-03,1534366142,bal,41,49261
2024-03-20,670970741,buter,49,11669
2024-02-27,1211417913,boots,34,48899
2024-04-30,1848316597,boots,11,70459
2024-07-13,7941660,bal,48,30609
2024-02-20,1412202368,boots,17,59878
2024-05-07,1741196234,beer,32,51304
2024-02-01,1172253356,bal,42,18579
2024-02-02,387141268,beer,7,88466
2024-03-23,403686270,bread,41,21761
2024-06-07,971707586,beer,17,28058
2024-01-06,1788683324,bread,43,46819
2024-06-07,762825914,buter,15,81128
2024-04-09,816722665,boots,5,14731
2024-06-29,1364770889,boots,18,11699
2024-05-03,1230218972,boots,10,75120
2024-02-15,914058303,buter,46,49402
2024-01-28,1176502516,bread,13,19254
2024-06-23,1328773729,boots,42,70123
2024-01-03,1601627044,bread,43,58687
2024-01-17,382156555,buter,22,56103
2024-04-21,697638216,beer,33,96655
2024-04-17,1326811709,boots,13,14450
2024-04-01,1714966026,bal,46,98842
2024-02-16,1818463443,bal,31,37079
2024-03-29,1271696229,boots,38,64120
2024-06-20,546281024,bread,41,90688
2024-03-19,103209546,bread,38,91874
2024-02-19,1218393232,bal,46,78783
2024-05-17,658763979,bal,23,47259
2024-05-21,1159349270,buter,46,14790
2024-04-06,192011380,buter,43,55019
2024-05-05,1009011249,bread,9,79671
2024-06-05,315132500,buter,24,17062
2024-01-25,105662707,boots,40,55111
2024-06-07,1189352281,beer,41,97239
2024-05-27,1509359058,bal,33,77362
2024-04-30,156167279,beer,30,75135
2024-03-24,521979789,beer,24,92518
2024-06-07,423315398,boots,13,57088
2024-05-22,462739362,bread,22,73855
2024-07-23,927127580,boots,11,65625
2024-06-28,1654405674,bal,4,63447
2024-03-14,498015459,boots,47,6116
2024-07-06,1858021783,boots,44,976
2024-01-08,929145031,buter,19,78973
2024-07-08,1293282345,bread,25,50616
2024-01-22,342349289,beer,49,32926
2024-04-10,721093319,beer,29,16687
2024-06-14,1932947090,bread,31,22030
2024-07-03,333059361,buter,50,45234
2024-02-20,859943996,buter,5,5565
2024-01-11,491068159,beer,5,96203
2024-06-17,1791771329,bal,3,99295
2024-03-08,523788022,bread,24,22156
2024-06-24,1360686043,bal,14,65618
2024-01-05,46330620,buter,25,73112
2024-06-29,1719302124,boots,36,64792
2024-01-09,1642067121,bal,3,17143
2024-07-13,919279395,buter,44,27777
2024-04-22,352228861,bread,21,94717
2024-06-20,154206199,buter,9,11786
2024-02-15,1435804225,bread,5,85096
2024-05-10,474619944,buter,34,92954
2024-03-21,41470764,beer,38,52886
2024-03-09,1570478629,bal,22,54628
2024-03-26,1910912855,boots,5,22008
2024-07-22,656987119,bal,19,39786
2024-07-12,1352186473,beer,8,39822
2024-03-29,60685987,buter,21,14201
2024-04-07,1663370323,boots,43,64250
2024-03-09,1395359588,boots,28,68126
2024-02-04,784111107,bal,8,51470
2024-07-16,119006186,bal,19,12055
2024-01-20,534919607,beer,43,7847
2024-03-06,1644722309,bread,38,99254
2024-02-09,1569308263,bread,14,44370
2024-06-19,2192193,bal,34,49767
2024-05-29,1515502403,boots,40,41209
2024-06-28,272538921,bal,11,99569
2024-03-03,1326105057,buter,2,42249
2024-01-26,1791782205,bal,18,79765
2024-05-20,932849140,bread,45,33776
2024-07-11,1361785786,beer,50,70623
2024-02-09,1610211376,buter,33,91561
2024-02-09,1408259016,bal,42,28054
2024-01-10,570575253,buter,29,83219
2024-06-26,412042217,buter,15,46475
2024-05-22,1127299740,boots,44,77449
2024-06-22,380706031,beer,40,92347
2024-03-06,1496141536,bread,7,5244
2024-04-27,263770129,beer,22,14574
2024-04-14,944222457,beer,12,18024
2024-07-25,474453374,beer,3,95925
2024-06-17,1640385513,bread,20,27662
2024-05-03,639209899,buter,13,20704
2024-01-18,1096280790,beer,14,19409
2024-07-18,370810873,boots,17,91333
2024-07-11,1761593321,beer,13,81669
2024-03-13,659899080,bal,36,26794
2024-04-14,1569487096,buter,38,46125
2024-06-26,1216377202,buter,35,2365
2024-05-22,1889317526,buter,14,10001
2024-07-19,1742979787,beer,27,33419
2024-07-11,1472356330,bal,19,26222
2024-04-10,394632048,boots,19,9091
2024-06-27,1378337580,boots,18,27458
2024-01-21,1250757382,bread,39,33069
2024-05-14,1414359458,boots,49,65622
2024-05-09,400254266,buter,30,35590
2024-02-02,1890654992,boots,30,23196
2024-06-08,1616480044,bal,16,18902
2024-03-31,1497834600,bal,9,31118
2024-06-14,1125905490,beer,36,76702
2024-06-27,764388093,buter,32,65782
2024-02-15,1873109010,bread,10,45682
2024-02-21,1651392736,bread,2,13220
2024-02-26,1118752801,bal,30,89488
2024-07-12,1365965952,boots,31,68331
2024-01-22,951717495,beer,40,82575
2024-03-29,902529983,buter,47,81000
2024-03-24,354190057,buter,3,29755
2024-04-26,33004774,bread,8,26895
2024-06-20,1005542765,boots,11,46727
2024-06-08,1103321999,bal,29,70523
2024-06-21,297456203,boots,7,15381
2024-03-19,1287788912,boots,35,34709
2024-06-27,1760321499,boots,33,34479
2024-03-15,1265542237,bread,21,12264
2024-05-18,1878836533,beer,19,19659
2024-04-07,1623201988,boots,30,26456
2024-02-01,909233677,beer,28,47083
2024-01-15,764944042,beer,15,81284
2024-04-01,394219828,boots,45,70064
2024-04-02,324502916,bal,42,86590
2024-01-19,1076640485,bread,1,17172
2024-05-24,1670200872,buter,38,87452
2024-07-06,1633999801,bread,15,84763
2024-07-06,1801539401,bread,48,51621
2024-04-01,313720034,bread,20,54599
2024-01-11,1859246268,bread,50,58391
2024-01-04,1432859270,bread,12,92352
2024-01-23,1985351132,bread,32,26715
2024-02-17,114755802,buter,44,98514
2024-03-27,51749618,bread,42,24164
2024-01-12,426589940,bal,30,63063
2024-03-27,1937491308,beer,40,9560
2024-03-09,1614167897,boots,24,6157
2024-03-27,681213789,boots,34,5585
2024-04-02,1470392665,boots,9,99683
2024-02-12,1546535264,buter,9,30451
2024-05-31,680251101,bal,8,80366
2024-05-16,1737118425,buter,6,77839
2024-03-16,1976505071,buter,3,79387
2024-07-18,281262678,buter,9,37230
2024-03-10,1348974673,buter,33,47118
2024-04-30,1083620887,bread,37,32613
2024-06-29,1179334872,beer,40,26962
2024-01-21,454657479,bal,10,3885
2024-07-16,403470587,beer,4,58109
2024-07-26,1797754374,bal,26,82492
2024-07-20,655174801,buter,29,36323
2024-07-19,914842249,beer,4,85894
2024-01-25,1682403046,bal,29,9019
2024-05-03,1841252587,bread,21,37985
2024-01-02,385807678,bread,35,60736
2024-04-03,1064682143,bread,45,9904
2024-01-09,501442295,beer,2,79036
2024-07-04,622435639,bread,36,16022
2024-05-01,345617147,beer,22,66902
2024-03-03,618709229,beer,38,30649
2024-04-02,911098148,bal,27,87754
2024-04-29,251612262,boots,41,58048
2024-06-10,622198703,buter,31,76555
2024-07-20,1054310887,buter,22,3138
2024-05-26,961061641,beer,39,13448
2024-03-11,1966346658,boots,41,25127
2024-02-15,1688439629,bread,20,62548
2024-03-18,1209710905,buter,18,67810
2024-02-27,191412432,bread,42,93868
2024-07-05,285570473,bal,21,8064
2024-03-25,921555173,buter,47,1585
2024-06-12,618276833,beer,39,76663
2024-01-27,293563532,bread,46,69150
2024-03-28,1446370500,bal,13,79042
2024-07-13,47097455,bal,16,31783
2024-04-26,1920966613,beer,38,967
2024-02-07,1080761441,bread,45,72798
2024-02-07,480140256,boots,8,54406
2024-01-02,1598520104,buter,49,81349
2024-04-13,190614450,boots,13,19882
2024-06-01,1126816237,bread,37,75114
2024-04-26,1593575350,beer,25,85302
2024-04-10,628122765,beer,42,29198
2024-02-04,830776480,bread,19,70234
2024-07-22,247610383,bread,5,40733
2024-03-05,459977839,boots,11,35938
2024-06-26,1419349056,bread,17,11445
2024-01-13,1475874613,buter,31,22800
2024-05-20,1372830284,bread,22,30052
2024-07-06,1684153614,buter,46,72942
2024-07-09,528936129,buter,24,53780
2024-04-30,898848882,bal,39,13626
2024-06-22,1838960813,beer,5,35373
2024-06-03,1642795126,boots,13,62685
2024-07-09,974056828,bread,38,28492
2024-04-30,1496859984,beer,29,3637
2024-01-12,498126336,bal,12,78624
2024-05-04,36617091,bal,27,34590
2024-05-18,1066449606,bread,42,29021
2024-01-26,1173364235,beer,48,39765
2024-05-27,744775685,beer,3,28107
2024-05-20,912263321,bal,34,97567
2024-07-21,1445849992,beer,35,93300
2024-06-02,224844740,bread,36,14528
